ID,TYPE,X,Y,Z,ORDERPARAMETER,NORMALIZED X, NORMALIZED Y, NORMALIZED Z, NORMALIZED OP, CN
13405,1,44.063702,20.294800,22.131100,34.365547,-0.027051,0.227977,0.333334,0.998417,12
12851,1,26.829901,22.189199,20.106100,34.352848,-0.407739,0.248958,0.200001,0.998048,12
13041,1,25.907400,24.898701,20.106100,34.355125,-0.428116,0.278966,0.200001,0.998114,12
13471,1,24.087500,25.803801,22.131100,34.355713,-0.468317,0.288990,0.333334,0.998131,12
13554,1,25.009501,23.094601,22.131100,34.353840,-0.447951,0.258985,0.333334,0.998077,12
13559,1,23.189301,23.998899,20.106100,34.354836,-0.488158,0.269000,0.200001,0.998106,12
13066,1,29.548000,23.084801,20.106100,34.354599,-0.347697,0.258877,0.200001,0.998099,12
13067,1,28.625200,25.796000,20.106100,34.356590,-0.368081,0.288903,0.200001,0.998156,12
13069,1,27.727600,23.992399,22.131100,34.354893,-0.387909,0.268928,0.333334,0.998107,12
13072,1,30.445200,24.887699,22.131100,34.356544,-0.327878,0.278844,0.333334,0.998155,12
13101,1,31.368500,22.175501,22.131100,34.354824,-0.307483,0.248806,0.333334,0.998105,12
13099,1,32.265099,23.977900,20.106100,34.357140,-0.287677,0.268768,0.200001,0.998172,12
13104,1,34.084900,23.066200,22.131100,34.358334,-0.247479,0.258671,0.333334,0.998207,12
13131,1,35.904099,22.152800,20.106100,34.359711,-0.207293,0.248555,0.200001,0.998247,12
13306,1,34.980598,24.869699,20.106100,34.360168,-0.227693,0.278644,0.200001,0.998260,12
13309,1,33.161499,25.781200,22.131100,34.359020,-0.267876,0.288739,0.333334,0.998227,12
13338,1,38.616901,23.042601,20.106100,34.362076,-0.147369,0.258409,0.200001,0.998316,12
13339,1,37.694302,25.761801,20.106100,34.362301,-0.167749,0.288525,0.200001,0.998322,12
13341,1,36.799198,23.956699,22.131100,34.361034,-0.187521,0.268533,0.333334,0.998286,12
13344,1,39.511600,24.848400,22.131100,34.363144,-0.127605,0.278409,0.333334,0.998347,12
13373,1,40.433701,22.127399,22.131100,34.363068,-0.107236,0.248273,0.333334,0.998345,12
12820,1,42.222698,25.741699,22.131100,34.364758,-0.067718,0.288302,0.333334,0.998394,12
12823,1,44.037998,24.827700,20.106100,34.365833,-0.027619,0.278179,0.200001,0.998425,12
13371,1,41.328098,23.934200,20.106100,34.364021,-0.087479,0.268284,0.200001,0.998372,12
13376,1,43.143600,23.019199,22.131100,34.364998,-0.047376,0.258150,0.333334,0.998401,12
13403,1,44.958000,22.103800,20.106100,34.366344,-0.007296,0.248012,0.200001,0.998440,12
13044,1,26.805300,26.702900,22.131100,34.356506,-0.408282,0.298947,0.333334,0.998154,12
13248,1,25.883699,29.413900,22.131100,34.358288,-0.428640,0.328972,0.333334,0.998206,12
13461,1,24.064600,30.319401,20.106100,34.358498,-0.468823,0.339000,0.200001,0.998212,12
13472,1,24.985701,27.608700,20.106100,34.356842,-0.448476,0.308979,0.200001,0.998164,12
13490,1,23.166201,28.513599,22.131100,34.357498,-0.488668,0.319001,0.333334,0.998183,12
13246,1,27.703100,28.507500,20.106100,34.358238,-0.388450,0.318933,0.200001,0.998204,12
13250,1,28.600700,30.312599,22.131100,34.359459,-0.368623,0.338925,0.333334,0.998240,12
13274,1,31.342100,26.691299,20.106100,34.358208,-0.308066,0.298819,0.200001,0.998203,12
13275,1,30.419800,29.404699,20.106100,34.359470,-0.328439,0.328870,0.200001,0.998240,12
13277,1,29.522600,27.600000,22.131100,34.358097,-0.348258,0.308883,0.333334,0.998200,12
13280,1,32.238800,28.495701,22.131100,34.359806,-0.288258,0.318803,0.333334,0.998250,12
13307,1,34.057701,27.585600,20.106100,34.360516,-0.248080,0.308723,0.200001,0.998271,12
13312,1,35.876301,26.674299,22.131100,34.361443,-0.207907,0.298630,0.333334,0.998297,12
13386,1,34.953800,29.390800,22.131100,34.361794,-0.228285,0.328716,0.333334,0.998308,12
13420,1,33.135399,30.300900,20.106100,34.361084,-0.268453,0.338795,0.200001,0.998287,12
13028,1,38.589500,27.567900,22.131100,34.363312,-0.147974,0.308527,0.333334,0.998352,12
13030,1,39.484798,29.374701,20.106100,34.363834,-0.128197,0.328537,0.200001,0.998367,12
13031,1,40.406502,26.655100,20.106100,34.364067,-0.107837,0.298418,0.200001,0.998374,12
13231,1,37.667599,30.286200,22.131100,34.363232,-0.168338,0.338632,0.333334,0.998349,12
13390,1,36.771900,28.479799,20.106100,34.362522,-0.188124,0.318626,0.200001,0.998329,12
12614,1,44.012299,29.358700,22.131100,34.365898,-0.028187,0.328360,0.333334,0.998427,12
12628,1,42.196499,30.270700,20.106100,34.365303,-0.068297,0.338461,0.200001,0.998410,12
12817,1,44.932598,26.636801,22.131100,34.366287,-0.007858,0.298215,0.333334,0.998438,12
12822,1,43.117401,27.549900,20.106100,34.365406,-0.047954,0.308328,0.200001,0.998413,12
13025,1,41.301399,28.462601,22.131100,34.364655,-0.088069,0.318436,0.333334,0.998391,12
12255,1,26.959299,4.205720,24.156099,22.326527,-0.404880,0.049790,0.466667,0.648649,8
12257,1,26.224701,1.806130,26.181101,8.166536,-0.421107,0.023215,0.600001,0.237261,3
13431,1,23.514099,1.817850,26.181101,24.032253,-0.480983,0.023345,0.600001,0.698205,9
13438,1,24.436501,0.354651,24.156099,16.473434,-0.460608,0.007140,0.466667,0.478600,6
13456,1,24.386999,3.292680,24.156099,16.425081,-0.461701,0.039678,0.466667,0.477195,6
12254,1,28.052500,1.822220,24.156099,24.026783,-0.380732,0.023393,0.466667,0.698046,9
12260,1,28.920099,3.297790,26.181101,16.412771,-0.361567,0.039735,0.600001,0.476838,6
12281,1,30.762600,1.828110,24.156099,8.164448,-0.320867,0.023458,0.466667,0.237200,3
12283,1,28.984501,0.364078,26.181101,16.474737,-0.360144,0.007244,0.600001,0.478638,6
12369,1,31.496599,4.204070,26.181101,22.308491,-0.304653,0.049772,0.600001,0.648125,8
12285,1,32.589298,1.826000,26.181101,24.013130,-0.280516,0.023435,0.600001,0.697650,9
12294,1,33.517700,0.358522,24.156099,16.476332,-0.260008,0.007182,0.466667,0.478684,6
12366,1,33.471401,3.282960,24.156099,13.500990,-0.261031,0.039571,0.466667,0.392242,5
12399,1,36.010300,4.225870,24.156099,22.218668,-0.204947,0.050013,0.466667,0.645515,8
12401,1,35.293900,1.679920,26.181101,8.103854,-0.220773,0.021817,0.600001,0.235440,3
12398,1,37.069199,1.838130,24.156099,23.958948,-0.181557,0.023569,0.466667,0.696075,9
12404,1,37.919399,3.314050,26.181101,19.095175,-0.162776,0.039915,0.600001,0.554769,7
12425,1,39.761600,1.942690,24.156099,16.932302,-0.122083,0.024727,0.466667,0.491931,6
12427,1,38.253201,0.496962,26.181101,16.445477,-0.155403,0.008716,0.600001,0.477788,6
12585,1,40.608501,3.831770,26.181101,17.023607,-0.103375,0.045649,0.600001,0.494584,6
12429,1,41.297100,0.634938,26.181101,8.509828,-0.088164,0.010244,0.600001,0.247235,3
12582,1,42.381001,2.711270,24.156099,11.394514,-0.064221,0.033239,0.466667,0.331043,4
12615,1,44.894402,4.097310,24.156099,19.324287,-0.008701,0.048590,0.466667,0.561425,7
12617,1,44.137798,1.612670,26.181101,14.228275,-0.025414,0.021072,0.600001,0.413372,5
12307,1,26.015800,6.878170,24.156099,28.532978,-0.425722,0.079388,0.466667,0.828964,10
12310,1,26.916300,8.667760,26.181101,34.319256,-0.405830,0.099208,0.600001,0.997072,12
13457,1,23.302799,5.969740,24.156099,28.533440,-0.485651,0.069327,0.466667,0.828977,10
13487,1,25.152201,4.989900,26.181101,16.848957,-0.444798,0.058475,0.600001,0.489510,6
13517,1,24.208599,7.741120,26.181101,31.467697,-0.465642,0.088945,0.600001,0.914226,11
12334,1,29.687901,4.988190,24.156099,22.636774,-0.344607,0.058456,0.466667,0.657663,8
12335,1,28.742901,7.740000,24.156099,31.458502,-0.365481,0.088933,0.466667,0.913959,11
12337,1,27.837099,5.970580,26.181101,28.519075,-0.385490,0.069336,0.600001,0.828560,10
12340,1,30.548300,6.875200,26.181101,34.320782,-0.325601,0.079355,0.600001,0.997116,12
12486,1,31.450600,8.663580,24.156099,34.304523,-0.305669,0.099161,0.466667,0.996644,12
12367,1,32.367599,5.971060,24.156099,25.619146,-0.285413,0.069341,0.466667,0.744309,9
12372,1,34.207500,4.992250,26.181101,25.519217,-0.244771,0.058501,0.600001,0.741406,9
12518,1,35.084301,6.873160,24.156099,34.273937,-0.225402,0.079332,0.466667,0.995755,12
12521,1,33.276699,7.735210,26.181101,34.337715,-0.265332,0.088879,0.600001,0.997608,12
12524,1,35.996899,8.630290,26.181101,34.285168,-0.205244,0.098792,0.600001,0.996081,12
12550,1,38.787701,4.887380,24.156099,16.722151,-0.143596,0.057340,0.466667,0.485826,6
12551,1,37.830002,7.658270,24.156099,31.454638,-0.164751,0.088027,0.466667,0.913847,11
12553,1,36.911098,5.940060,26.181101,28.338930,-0.185049,0.068998,0.600001,0.823326,10
12556,1,39.646599,6.667990,26.181101,28.581291,-0.124623,0.077060,0.600001,0.830368,10
12766,1,40.524700,8.487780,24.156099,28.572577,-0.105226,0.097214,0.466667,0.830114,10
12583,1,41.458199,5.703030,24.156099,28.549753,-0.084606,0.066373,0.466667,0.829451,10
12588,1,43.174999,4.741270,26.181101,13.837057,-0.046682,0.055722,0.600001,0.402006,5
12798,1,44.076801,6.718490,24.156099,28.317863,-0.026762,0.077619,0.466667,0.822714,10
12801,1,42.311100,7.568340,26.181101,31.437441,-0.065765,0.087031,0.600001,0.913347,11
12804,1,45.005798,8.507940,26.181101,34.287258,-0.006241,0.097438,0.600001,0.996142,12
12457,1,25.987801,11.368800,26.181101,34.335697,-0.426340,0.129122,0.600001,0.997549,12
13500,1,23.274099,10.462400,26.181101,34.351040,-0.486285,0.119083,0.600001,0.997995,12
13516,1,25.091700,9.566840,24.156099,34.329742,-0.446135,0.109165,0.466667,0.997377,12
13536,1,24.166401,12.270200,24.156099,34.341152,-0.466574,0.139105,0.466667,0.997708,12
12454,1,27.810200,10.461000,24.156099,34.344532,-0.386084,0.119068,0.466667,0.997806,12
12460,1,28.704000,12.266200,26.181101,34.335320,-0.366341,0.139060,0.600001,0.997539,12
12487,1,30.525400,11.362100,24.156099,34.327168,-0.326107,0.129047,0.466667,0.997302,12
12489,1,29.627100,9.563580,26.181101,34.321068,-0.345950,0.109129,0.600001,0.997124,12
12492,1,32.348400,10.450900,26.181101,34.331226,-0.285837,0.118956,0.600001,0.997420,12
12519,1,34.167301,9.547130,24.156099,34.299175,-0.245659,0.108946,0.466667,0.996488,12
12702,1,33.245300,12.247500,24.156099,34.329071,-0.266025,0.138853,0.466667,0.997357,12
12737,1,35.069500,11.331300,26.181101,34.326283,-0.225729,0.128706,0.600001,0.997276,12
12734,1,36.896198,10.395100,24.156099,34.356621,-0.185378,0.118338,0.466667,0.998157,12
12740,1,37.787498,12.183700,26.181101,34.372295,-0.165690,0.138147,0.600001,0.998613,12
12767,1,39.601501,11.247100,24.156099,31.476715,-0.125619,0.127774,0.466667,0.914488,11
12769,1,38.717300,9.439780,26.181101,31.476814,-0.145151,0.107758,0.600001,0.914491,11
12772,1,41.404900,10.321300,26.181101,34.371861,-0.085783,0.117520,0.600001,0.998600,12
12799,1,43.201302,9.418340,24.156099,34.312756,-0.046101,0.107520,0.466667,0.996883,12
12982,1,42.296700,12.142600,24.156099,34.349411,-0.066083,0.137691,0.466667,0.997948,12
13017,1,44.104698,11.225100,26.181101,34.338367,-0.026146,0.127530,0.600001,0.997627,12
12455,1,26.883499,13.169600,24.156099,34.342709,-0.406555,0.149065,0.466667,0.997753,12
12643,1,25.958599,15.876200,24.156099,34.346004,-0.426985,0.179041,0.466667,0.997849,12
13537,1,23.240900,14.975900,24.156099,34.346550,-0.487018,0.169070,0.466667,0.997865,12
13541,1,25.062000,14.073600,26.181101,34.343208,-0.446791,0.159077,0.600001,0.997768,12
13589,1,24.137400,16.779699,26.181101,34.347851,-0.467215,0.189047,0.600001,0.997903,12
12705,1,31.423201,13.157800,26.181101,34.337051,-0.306275,0.148935,0.600001,0.997589,12
12670,1,29.601101,14.066200,24.156099,34.338539,-0.346524,0.158995,0.466667,0.997632,12
12671,1,28.676901,16.772699,24.156099,34.345493,-0.366939,0.188970,0.466667,0.997834,12
12673,1,27.779699,14.971800,26.181101,34.342705,-0.386758,0.169025,0.600001,0.997753,12
12676,1,30.498600,15.864900,26.181101,34.343803,-0.326699,0.178916,0.600001,0.997785,12
12735,1,35.966400,13.117300,24.156099,34.351810,-0.205917,0.148486,0.466667,0.998018,12
12703,1,32.320599,14.954600,24.156099,34.341511,-0.286451,0.168834,0.466667,0.997718,12
12708,1,34.143101,14.040100,26.181101,34.341244,-0.246193,0.158706,0.600001,0.997711,12
12918,1,35.039200,15.834500,24.156099,34.352253,-0.226399,0.178579,0.466667,0.998030,12
12921,1,33.217499,16.751400,26.181101,34.348248,-0.266639,0.188734,0.600001,0.997914,12
12985,1,40.489300,13.060800,26.181101,34.366165,-0.106008,0.147861,0.600001,0.998435,12
12950,1,38.677299,13.985300,24.156099,34.368565,-0.146035,0.158099,0.466667,0.998504,12
12951,1,37.752602,16.712500,24.156099,34.362171,-0.166461,0.188303,0.466667,0.998319,12
12953,1,36.859901,14.911800,26.181101,34.360897,-0.186180,0.168360,0.600001,0.998282,12
12956,1,39.568501,15.791400,26.181101,34.363079,-0.126348,0.178102,0.600001,0.998345,12
13015,1,45.003399,13.029800,24.156099,34.361717,-0.006294,0.147517,0.466667,0.998305,12
12983,1,41.381401,14.871300,24.156099,34.359062,-0.086302,0.167912,0.466667,0.998228,12
12988,1,43.192600,13.951700,26.181101,34.355923,-0.046293,0.157727,0.600001,0.998137,12
13198,1,44.087898,15.759300,24.156099,34.363365,-0.026517,0.177747,0.466667,0.998353,12
13201,1,42.275299,16.679001,26.181101,34.361214,-0.066556,0.187932,0.600001,0.998291,12
12646,1,26.855600,17.678600,26.181101,34.347515,-0.407171,0.199003,0.600001,0.997893,12
12857,1,25.932199,20.386200,26.181101,34.350933,-0.427569,0.228990,0.600001,0.997992,12
13556,1,24.111500,21.290600,24.156099,34.352371,-0.467787,0.239006,0.466667,0.998034,12
13569,1,23.213800,19.486500,26.181101,34.351082,-0.487617,0.219025,0.600001,0.997996,12
13588,1,25.034599,18.583099,24.156099,34.349422,-0.447396,0.209020,0.466667,0.997948,12
12886,1,31.395800,17.663799,24.156099,34.348206,-0.306880,0.198839,0.466667,0.997913,12
12854,1,27.753099,19.480499,24.156099,34.349659,-0.387346,0.218959,0.466667,0.997955,12
12860,1,28.650600,21.282499,26.181101,34.352119,-0.367520,0.238916,0.600001,0.998027,12
12887,1,30.471500,20.374100,24.156099,34.351963,-0.327297,0.228856,0.466667,0.998022,12
12889,1,29.574301,18.573299,26.181101,34.348938,-0.347116,0.208912,0.600001,0.997934,12
12924,1,35.933899,17.632700,26.181101,34.357994,-0.206635,0.198494,0.600001,0.998197,12
12892,1,32.292599,19.463400,26.181101,34.352299,-0.287070,0.218770,0.600001,0.998032,12
12919,1,34.113499,18.549801,24.156099,34.354046,-0.246847,0.208651,0.466667,0.998083,12
13102,1,33.188900,21.264099,24.156099,34.355717,-0.267271,0.238712,0.466667,0.998131,12
13137,1,35.008900,20.350300,26.181101,34.357647,-0.227068,0.228592,0.600001,0.998187,12
13166,1,40.461399,17.597900,24.156099,34.361694,-0.106625,0.198109,0.466667,0.998305,12
13134,1,36.828098,19.434200,24.156099,34.360229,-0.186883,0.218446,0.466667,0.998262,12
13140,1,37.722401,21.237700,26.181101,34.361179,-0.167128,0.238420,0.600001,0.998290,12
13167,1,39.539501,20.321501,24.156099,34.362110,-0.126989,0.228273,0.466667,0.998317,12
13169,1,38.645699,18.516399,26.181101,34.361832,-0.146733,0.208281,0.600001,0.998309,12
13204,1,44.982498,17.567801,26.181101,34.366814,-0.006755,0.197776,0.600001,0.998453,12
13172,1,41.355202,19.404400,26.181101,34.362690,-0.086881,0.218116,0.600001,0.998334,12
13199,1,43.169498,18.486601,24.156099,34.364037,-0.046804,0.207951,0.466667,0.998373,12
13374,1,42.249298,21.211500,24.156099,34.363922,-0.067131,0.238130,0.466667,0.998370,12
13409,1,44.063702,20.294800,26.181101,34.365551,-0.027051,0.227977,0.600001,0.998417,12
12855,1,26.829901,22.189199,24.156099,34.352852,-0.407739,0.248958,0.466667,0.998048,12
13043,1,25.907400,24.898701,24.156099,34.355133,-0.428116,0.278966,0.466667,0.998114,12
13469,1,24.087500,25.803801,26.181101,34.355717,-0.468317,0.288990,0.600001,0.998131,12
13550,1,25.009501,23.094601,26.181101,34.353844,-0.447951,0.258985,0.600001,0.998077,12
13555,1,23.189301,23.998899,24.156099,34.354836,-0.488158,0.269000,0.466667,0.998106,12
13070,1,29.548000,23.084801,24.156099,34.354603,-0.347697,0.258877,0.466667,0.998099,12
13071,1,28.625200,25.796000,24.156099,34.356598,-0.368081,0.288903,0.466667,0.998157,12
13073,1,27.727600,23.992399,26.181101,34.354900,-0.387909,0.268928,0.600001,0.998107,12
13076,1,30.445200,24.887699,26.181101,34.356548,-0.327878,0.278844,0.600001,0.998155,12
13105,1,31.368500,22.175501,26.181101,34.354828,-0.307483,0.248806,0.600001,0.998105,12
13103,1,32.265099,23.977900,24.156099,34.357143,-0.287677,0.268768,0.466667,0.998173,12
13108,1,34.084900,23.066200,26.181101,34.358337,-0.247479,0.258671,0.600001,0.998207,12
13135,1,35.904099,22.152800,24.156099,34.359718,-0.207293,0.248555,0.466667,0.998247,12
13310,1,34.980598,24.869699,24.156099,34.360176,-0.227693,0.278644,0.466667,0.998261,12
13313,1,33.161499,25.781200,26.181101,34.359024,-0.267876,0.288739,0.600001,0.998227,12
13342,1,38.616901,23.042601,24.156099,34.362080,-0.147369,0.258409,0.466667,0.998316,12
13343,1,37.694302,25.761801,24.156099,34.362305,-0.167749,0.288525,0.466667,0.998322,12
13345,1,36.799198,23.956699,26.181101,34.361042,-0.187521,0.268533,0.600001,0.998286,12
13348,1,39.511600,24.848400,26.181101,34.363152,-0.127605,0.278409,0.600001,0.998347,12
13377,1,40.433701,22.127399,26.181101,34.363075,-0.107236,0.248273,0.600001,0.998345,12
12816,1,42.222698,25.741699,26.181101,34.364765,-0.067718,0.288302,0.600001,0.998394,12
12819,1,44.037998,24.827700,24.156099,34.365837,-0.027619,0.278179,0.466667,0.998425,12
13375,1,41.328098,23.934200,24.156099,34.364029,-0.087479,0.268284,0.466667,0.998373,12
13380,1,43.143600,23.019199,26.181101,34.365002,-0.047376,0.258150,0.600001,0.998401,12
13407,1,44.958000,22.103800,24.156099,34.366348,-0.007296,0.248012,0.466667,0.998440,12
13046,1,26.805300,26.702900,26.181101,34.356514,-0.408282,0.298947,0.600001,0.998154,12
13251,1,25.883699,29.413900,26.181101,34.358295,-0.428640,0.328972,0.600001,0.998206,12
13460,1,24.064600,30.319401,24.156099,34.358501,-0.468823,0.339000,0.466667,0.998212,12
13470,1,24.985701,27.608700,24.156099,34.356846,-0.448476,0.308979,0.466667,0.998164,12
13486,1,23.166201,28.513599,26.181101,34.357498,-0.488668,0.319001,0.600001,0.998183,12
13249,1,27.703100,28.507500,24.156099,34.358246,-0.388450,0.318933,0.466667,0.998205,12
13253,1,28.600700,30.312599,26.181101,34.359463,-0.368623,0.338925,0.600001,0.998240,12
13278,1,31.342100,26.691299,24.156099,34.358215,-0.308066,0.298819,0.466667,0.998204,12
13279,1,30.419800,29.404699,24.156099,34.359474,-0.328439,0.328870,0.466667,0.998240,12
13281,1,29.522600,27.600000,26.181101,34.358101,-0.348258,0.308883,0.600001,0.998200,12
13230,1,34.953800,29.390800,26.181101,34.361801,-0.228285,0.328716,0.600001,0.998308,12
13284,1,32.238800,28.495701,26.181101,34.359810,-0.288258,0.318803,0.600001,0.998250,12
13311,1,34.057701,27.585600,24.156099,34.360519,-0.248080,0.308723,0.466667,0.998271,12
13316,1,35.876301,26.674299,26.181101,34.361446,-0.207907,0.298630,0.600001,0.998298,12
13419,1,33.135399,30.300900,24.156099,34.361092,-0.268453,0.338795,0.466667,0.998287,12
13024,1,38.589500,27.567900,26.181101,34.363319,-0.147974,0.308527,0.600001,0.998352,12
13026,1,39.484798,29.374701,24.156099,34.363838,-0.128197,0.328537,0.466667,0.998367,12
13027,1,40.406502,26.655100,24.156099,34.364071,-0.107837,0.298418,0.466667,0.998374,12
13228,1,37.667599,30.286200,26.181101,34.363239,-0.168338,0.338632,0.600001,0.998350,12
13232,1,36.771900,28.479799,24.156099,34.362526,-0.188124,0.318626,0.466667,0.998329,12
12612,1,44.012299,29.358700,26.181101,34.365902,-0.028187,0.328360,0.600001,0.998427,12
12627,1,42.196499,30.270700,24.156099,34.365303,-0.068297,0.338461,0.466667,0.998410,12
12813,1,44.932598,26.636801,26.181101,34.366295,-0.007858,0.298215,0.600001,0.998438,12
12818,1,43.117401,27.549900,24.156099,34.365410,-0.047954,0.308328,0.466667,0.998413,12
13018,1,41.301399,28.462601,26.181101,34.364662,-0.088069,0.318436,0.600001,0.998391,12
12259,1,26.959299,4.205720,28.206100,22.326523,-0.404880,0.049790,0.733334,0.648649,8
12261,1,26.224701,1.806130,30.231100,8.166534,-0.421107,0.023215,0.866667,0.237261,3
12263,1,26.959299,4.205720,32.256100,16.675495,-0.404880,0.049790,1.000000,0.484470,6
13432,1,23.514099,1.817850,30.231100,24.032248,-0.480983,0.023345,0.866667,0.698205,9
13439,1,24.436501,0.354651,28.206100,16.473434,-0.460608,0.007140,0.733334,0.478600,6
13440,1,24.436501,0.354651,32.256100,11.046656,-0.460608,0.007140,1.000000,0.320937,4
13484,1,24.386999,3.292680,28.206100,16.425077,-0.461701,0.039678,0.733334,0.477195,6
13488,1,24.386999,3.292680,32.256100,11.021445,-0.461701,0.039678,1.000000,0.320204,4
12258,1,28.052500,1.822220,28.206100,24.026777,-0.380732,0.023393,0.733334,0.698046,9
12262,1,28.052500,1.822220,32.256100,15.983562,-0.380732,0.023393,1.000000,0.464368,6
12264,1,28.920099,3.297790,30.231100,16.412769,-0.361567,0.039735,0.866667,0.476838,6
12284,1,30.762600,1.828110,28.206100,8.164446,-0.320867,0.023458,0.733334,0.237200,3
12286,1,28.984501,0.364078,30.231100,16.474735,-0.360144,0.007244,0.866667,0.478638,6
12287,1,30.762600,1.828110,32.256100,5.437276,-0.320867,0.023458,1.000000,0.157968,2
12373,1,31.496599,4.204070,30.231100,22.308489,-0.304653,0.049772,0.866667,0.648125,8
12288,1,32.589298,1.826000,30.231100,24.013124,-0.280516,0.023435,0.866667,0.697649,9
12295,1,33.517700,0.358522,28.206100,16.476328,-0.260008,0.007182,0.733334,0.478684,6
12296,1,33.517700,0.358522,32.256100,11.049285,-0.260008,0.007182,1.000000,0.321013,4
12370,1,33.471401,3.282960,28.206100,13.500986,-0.261031,0.039571,0.733334,0.392242,5
12374,1,33.471401,3.282960,32.256100,8.104661,-0.261031,0.039571,1.000000,0.235463,3
12403,1,36.010300,4.225870,28.206100,22.218666,-0.204947,0.050013,0.733334,0.645515,8
12405,1,35.293900,1.679920,30.231100,8.103853,-0.220773,0.021817,0.866667,0.235440,3
12407,1,36.010300,4.225870,32.256100,16.599335,-0.204947,0.050013,1.000000,0.482258,6
12402,1,37.069199,1.838130,28.206100,23.958942,-0.181557,0.023569,0.733334,0.696075,9
12406,1,37.069199,1.838130,32.256100,15.913120,-0.181557,0.023569,1.000000,0.462321,6
12408,1,37.919399,3.314050,30.231100,19.095173,-0.162776,0.039915,0.866667,0.554769,7
12428,1,39.761600,1.942690,28.206100,16.932301,-0.122083,0.024727,0.733334,0.491931,6
12430,1,38.253201,0.496962,30.231100,16.445473,-0.155403,0.008716,0.866667,0.477788,6
12431,1,39.761600,1.942690,32.256100,11.178281,-0.122083,0.024727,1.000000,0.324761,4
12589,1,40.608501,3.831770,30.231100,17.023603,-0.103375,0.045649,0.866667,0.494584,6
12432,1,41.297100,0.634938,30.231100,8.509826,-0.088164,0.010244,0.866667,0.247235,3
12586,1,42.381001,2.711270,28.206100,11.394512,-0.064221,0.033239,0.733334,0.331043,4
12590,1,42.381001,2.711270,32.256100,8.497293,-0.064221,0.033239,1.000000,0.246870,3
12619,1,44.894402,4.097310,28.206100,19.324284,-0.008701,0.048590,0.733334,0.561425,7
12621,1,44.137798,1.612670,30.231100,14.228271,-0.025414,0.021072,0.866667,0.413372,5
12623,1,44.894402,4.097310,32.256100,13.757132,-0.008701,0.048590,1.000000,0.399684,5
12309,1,26.015800,6.878170,28.206100,28.532976,-0.425722,0.079388,0.733334,0.828964,10
12311,1,26.015800,6.878170,32.256100,19.965611,-0.425722,0.079388,1.000000,0.580058,7
12312,1,26.916300,8.667760,30.231100,34.319252,-0.405830,0.099208,0.866667,0.997072,12
13485,1,23.302799,5.969740,28.206100,28.533436,-0.485651,0.069327,0.733334,0.828977,10
13489,1,23.302799,5.969740,32.256100,19.996593,-0.485651,0.069327,1.000000,0.580958,7
13491,1,25.152201,4.989900,30.231100,16.848953,-0.444798,0.058475,0.866667,0.489510,6
13519,1,24.208599,7.741120,30.231100,31.467690,-0.465642,0.088945,0.866667,0.914226,11
12338,1,29.687901,4.988190,28.206100,22.636768,-0.344607,0.058456,0.733334,0.657662,8
12339,1,28.742901,7.740000,28.206100,31.458494,-0.365481,0.088933,0.733334,0.913959,11
12341,1,27.837099,5.970580,30.231100,28.519070,-0.385490,0.069336,0.866667,0.828560,10
12342,1,29.687901,4.988190,32.256100,14.164804,-0.344607,0.058456,1.000000,0.411528,5
12343,1,28.742901,7.740000,32.256100,20.027916,-0.365481,0.088933,1.000000,0.581868,7
12344,1,30.548300,6.875200,30.231100,34.320774,-0.325601,0.079355,0.866667,0.997116,12
12490,1,31.450600,8.663580,28.206100,34.304520,-0.305669,0.099161,0.733334,0.996644,12
12494,1,31.450600,8.663580,32.256100,22.859638,-0.305669,0.099161,1.000000,0.664137,8
12371,1,32.367599,5.971060,28.206100,25.619143,-0.285413,0.069341,0.733334,0.744309,9
12375,1,32.367599,5.971060,32.256100,17.090179,-0.285413,0.069341,1.000000,0.496518,6
12376,1,34.207500,4.992250,30.231100,25.519213,-0.244771,0.058501,0.866667,0.741406,9
12522,1,35.084301,6.873160,28.206100,34.273930,-0.225402,0.079332,0.733334,0.995755,12
12525,1,33.276699,7.735210,30.231100,34.337711,-0.265332,0.088879,0.866667,0.997608,12
12526,1,35.084301,6.873160,32.256100,22.811819,-0.225402,0.079332,1.000000,0.662748,8
12528,1,35.996899,8.630290,30.231100,34.285160,-0.205244,0.098792,0.866667,0.996081,12
12554,1,38.787701,4.887380,28.206100,16.722147,-0.143596,0.057340,0.733334,0.485826,6
12555,1,37.830002,7.658270,28.206100,31.454634,-0.164751,0.088027,0.733334,0.913846,11
12557,1,36.911098,5.940060,30.231100,28.338926,-0.185049,0.068998,0.866667,0.823326,10
12558,1,38.787701,4.887380,32.256100,11.184762,-0.143596,0.057340,1.000000,0.324949,4
12559,1,37.830002,7.658270,32.256100,20.010807,-0.164751,0.088027,1.000000,0.581371,7
12560,1,39.646599,6.667990,30.231100,28.581287,-0.124623,0.077060,0.866667,0.830368,10
12770,1,40.524700,8.487780,28.206100,28.572569,-0.105226,0.097214,0.733334,0.830114,10
12774,1,40.524700,8.487780,32.256100,17.112902,-0.105226,0.097214,1.000000,0.497178,6
12587,1,41.458199,5.703030,28.206100,28.549747,-0.084606,0.066373,0.733334,0.829451,10
12591,1,41.458199,5.703030,32.256100,17.075315,-0.084606,0.066373,1.000000,0.496086,6
12592,1,43.174999,4.741270,30.231100,13.837053,-0.046682,0.055722,0.866667,0.402006,5
12802,1,44.076801,6.718490,28.206100,28.317860,-0.026762,0.077619,0.733334,0.822714,10
